0	-2.45515	3.557456	0.008658	0.001798	233.078125
1	-3.742542	3.728797	0.001919	0.00338	203.203125
2	2.627445	-2.978892	-0.006301	0.003671	298.265625
3	1.78671	-0.137448	-0.001585	-0.001999	402.3125
4	-0.671474	-0.189959	0.001257	0.001308	510.71875
5	6.06478	3.066442	-0.001379	-0.007158	367.9375
6	1.080955	1.895936	0.002396	-0.000521	391.734375
7	-3.750069	-2.182314	-0.004412	0.008952	416.90625
8	-151.294298	157.225091	0.017518	0.075111	487.25
9	-1.824996	0.365069	0.000434	0.006707	466.59375
10	0.826192	56.92988	0.022254	-0.031652	385.609375
11	-0.537662	-0.695884	0.00093	-0.002742	667.96875
12	-1.563184	-3.957625	0.003193	0.002325	190.421875
13	-1.828388	-6.599791	-0.006805	0.005742	202.296875
14	-0.658207	-2.424408	-0.001025	-0.000604	491.375
15	54.729364	-25.675182	-0.033955	-0.030697	295.84375
16	7.521587	10.414282	0.004952	-0.002845	837.140625
17	-0.999907	-5.747656	-0.002759	0.004316	348.75
18	2.172366	-1.990578	-0.001327	-0.001624	348.671875
19	0.858641	-0.503769	-0.003235	-0.001664	356.71875
20	-4.089541	0.638287	0.001185	0.002214	307.90625
21	-0.149772	-1.955311	0.000113	0.001601	231.140625
22	4.323434	-2.971762	-0.004978	0.004794	234.1875
23	-3.633837	2.838011	0.004224	0.002316	386.78125
24	67.739184	-70.125	-0.085599	0.019743	945.21875
25	-4.355692	-1.963454	-0.003154	0.005167	990.359375
26	-10.004931	-0.878667	0.004677	0.006151	256.65625
27	5.318553	-1.8806	-0.000664	-0.002665	215.8125
28	-1.442774	1.616346	0.00155	-0.001245	443.234375
29	0.694688	0.617281	0.001115	0.001933	348.1875
30	4.705758	0.863133	-0.00184	-0.002699	362.75
31	-0.245738	-0.593721	0.001514	-0.00056	488.4
32	-1.340632	-0.551638	-0.002365	8.1e-05	929.05
33	-8.479501	0.772628	0.00251	0.005795	894.16
34	226.174995	-113.188023	-0.073332	0.010549	975.52
35	-1.475609	1.86784	-0.000243	4.8e-05	583.86
36	-14.063011	-16.844401	0.000884	0.00837	1201.38
37	-3.606464	2.499757	0.005409	0.0003	654.95
38	0.890228	-1.588163	0.001273	0.000539	167.08
39	0.315089	-1.39582	0.000757	0.001167	160.32
40	-1.553017	1.069893	0.00336	-0.003604	186.58
41	-19.302506	-39.194771	0.023317	-0.056637	309.77
42	-33.465942	-321.04014	0.016579	0.194869	313.15
43	60.510436	-86.376955	-0.145759	-0.105177	290.12
44	-99.768937	-150.389939	-0.037495	-0.101002	291.93
45	-46.096982	-120.146785	0.018012	0.113568	332.81
46	72.460349	-43.579479	-0.032475	-0.039104	760.15
47	-25.358278	-154.995146	-0.080971	-0.001275	772.37
48	42.700981	-67.774017	-0.078808	-0.081297	771.76
49	24.571403	-7.812176	-0.011117	-0.032772	816.11
50	96.945966	-37.252595	-0.143094	-0.016552	959.91
51	-222.699888	-161.097509	0.054747	-0.003773	1002.92
52	-23.427745	52.146641	0.011018	0.010577	1067.58
53	-10.671176	-184.293507	0.000571	0.002335	844.49
54	1.301988	96.909542	0.140517	-0.029929	893.18
55	30.760292	-0.909558	0.028209	0.062561	820.88
56	-31.054377	47.248809	0.054812	-0.00074	204.92
57	-23.061832	3.33884	0.078819	-0.091947	224.06
58	-24.059327	15.607852	0.029227	-0.08784	217.75
59	11.94521	-38.521467	-0.083798	-0.085539	220.68
60	4.528424	1.025204	-0.01174	-0.094752	218.15
61	-56.719183	33.161772	0.074158	-0.088502	221.5
62	12.737643	-45.264683	0.003793	-0.087265	761.42
63	16.574306	-24.835713	-0.029818	-0.093118	732.73
64	47.769264	-75.728535	-0.124563	-0.087171	740.27
65	48.444322	-40.200533	-0.058157	-0.111203	693.19
66	-17.672069	-8.842179	0.01543	-0.087709	735.23
67	4.577768	42.48889	-0.031235	-0.009055	1998.59
68	67.879915	-37.189996	-0.116023	-0.002713	2003.04
69	53.216977	13.793321	-0.067943	-0.023716	1935.24
70	-75.775827	59.511469	0.007491	-0.000886	2004.03
71	69.957	-101.59276	-0.112652	0.000505	1482.66
72	56.995837	-24.027547	-0.041382	0.001065	1418.37
73	-57.187537	25.428777	0.044227	-0.005717	1460.26
74	2.53941	87.525365	0.090025	-0.047788	1137.38
75	-131.772547	161.448217	0.183372	-0.000974	1175.75
