id, time1, time2, runtime, x1, y1, theta1, scale1, x2, y2, theta2, scale2
BARR, 1, 2, 233.171875, -10.693200, -16.586400, -0.023941, 0.998380, -13.342585, -12.948795, -0.015470, 1.000375
